ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,service,pcap_id,device_type,log_type,trans_depth,method,host,uri,version,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,from_client,retain,qos,status,topic,payload,payload_len,auth_attempts,client,server,cipher_alg,mac_alg,compression_alg,kex_alg,host_key_alg,host_key,auth_success
1739477493.200101,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739477493.622157,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,16,2.0,,,,,,,,,,
1739477493.624315,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,128,3.0,,,,,,,,,,
1739477493.790036,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,120,3.0,,,,,,,,,,
1739477493.791992,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,41,2.0,,,,,,,,,,
1739477493.793652,CGZPSX3lruLsAChg3h,192.168.1.13,50720,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,3,1.0,,,,,,,,,,
1739477493.917352,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,889,3.0,,,,,,,,,,
1739477493.919594,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"246,334,335",11.0,,,,,,,,,,
1739477493.937801,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.02,2.00",16.0,,,,,,,,,,
1739477493.940527,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739477494.075251,C2U1Ok3QHAniObMQNa,192.168.1.12,64991,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739477494.075252,Coqssd2KcngXpGdIh4,192.168.1.16,60659,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/vibration,3,1.0,,,,,,,,,,
1739477494.082795,C0mBQV3z4Ko7L7dVlj,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,83,2.0,,,,,,,,,,
1739477494.203164,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739477494.263812,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,23.10,5.0,,,,,,,,,,
1739477494.266806,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,20.00,5.0,,,,,,,,,,
1739477494.467658,CdYr5Yb4TEEwCrHw8,192.168.1.22,49948,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/rfid/pass,0,1.0,,,,,,,,,,
1739477494.476092,CdYr5Yb4TEEwCrHw8,192.168.1.22,49948,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/rfid/card,,0.0,,,,,,,,,,
1739477494.618646,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,35,2.0,,,,,,,,,,
1739477494.621121,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,128,3.0,,,,,,,,,,
1739477494.782983,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739477494.785617,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,41,2.0,,,,,,,,,,
1739477494.796931,CGZPSX3lruLsAChg3h,192.168.1.13,50720,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,0,1.0,,,,,,,,,,
1739477494.929738,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,886,3.0,,,,,,,,,,
1739477494.940089,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"245,334,334",11.0,,,,,,,,,,
1739477494.941722,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.74,-0.02,2.00",16.0,,,,,,,,,,
1739477494.947067,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739477494.980979,C2U1Ok3QHAniObMQNa,192.168.1.12,64991,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739477495.100609,C0mBQV3z4Ko7L7dVlj,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,284,3.0,,,,,,,,,,
1739477495.206937,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,0,1.0,,,,,,,,,,
1739477495.346836,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,23.10,5.0,,,,,,,,,,
1739477495.351952,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,20.00,5.0,,,,,,,,,,
1739477495.486017,CKVDMe1RsyytMcvqol,192.168.1.21,53196,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/motion,0,1.0,,,,,,,,,,
1739477495.621932,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,52,2.0,,,,,,,,,,
1739477495.623879,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,128,3.0,,,,,,,,,,
1739477495.786925,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739477495.788883,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,37,2.0,,,,,,,,,,
1739477495.801454,CGZPSX3lruLsAChg3h,192.168.1.13,50720,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,7,1.0,,,,,,,,,,
1739477495.968094,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.03,2.00",16.0,,,,,,,,,,
1739477495.968554,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,888,3.0,,,,,,,,,,
1739477495.970223,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739477495.992667,C2U1Ok3QHAniObMQNa,192.168.1.12,64991,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739477495.995927,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"246,334,335",11.0,,,,,,,,,,
1739477496.12181,C0mBQV3z4Ko7L7dVlj,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,285,3.0,,,,,,,,,,
1739477496.210613,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739477496.454527,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,23.10,5.0,,,,,,,,,,
1739477496.45715,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,20.00,5.0,,,,,,,,,,
1739477496.458977,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/bmp180/altitude,93.08,5.0,,,,,,,,,,
1739477496.590921,CpHP5E3LvJN2cCSpx2,192.168.1.23,58397,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/flame,0,1.0,,,,,,,,,,
1739477496.627334,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,30,2.0,,,,,,,,,,
1739477496.629895,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,129,3.0,,,,,,,,,,
1739477496.795068,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,118,3.0,,,,,,,,,,
1739477496.798319,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,41,2.0,,,,,,,,,,
1739477496.803943,CGZPSX3lruLsAChg3h,192.168.1.13,50720,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,0,1.0,,,,,,,,,,
1739477496.954873,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.02,2.00",16.0,,,,,,,,,,
1739477496.969853,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739477496.99208,C2U1Ok3QHAniObMQNa,192.168.1.12,64991,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,1.00,4.0,,,,,,,,,,
1739477497.005185,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,888,3.0,,,,,,,,,,
1739477497.007803,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"246,334,335",11.0,,,,,,,,,,
1739477497.143213,C0mBQV3z4Ko7L7dVlj,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,284,3.0,,,,,,,,,,
1739477497.213336,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739477497.591336,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,23.10,5.0,,,,,,,,,,
1739477497.600538,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,20.00,5.0,,,,,,,,,,
1739477497.650027,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,22,2.0,,,,,,,,,,
1739477497.671631,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,128,3.0,,,,,,,,,,
1739477497.79727,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,118,3.0,,,,,,,,,,
1739477497.805572,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,41,2.0,,,,,,,,,,
1739477497.807749,CGZPSX3lruLsAChg3h,192.168.1.13,50720,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/steam,5,1.0,,,,,,,,,,
1739477497.960405,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/xyz,"-0.73,-0.02,2.00",16.0,,,,,,,,,,
1739477497.964414,Cu1Yxp3vAGNkileCCi,192.168.1.19,60048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/acceleration/orientation,Portrait Up,11.0,,,,,,,,,,
1739477497.989117,C2U1Ok3QHAniObMQNa,192.168.1.12,64991,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/soil,2.00,4.0,,,,,,,,,,
1739477498.044721,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/light,886,3.0,,,,,,,,,,
1739477498.049292,CqO0Vz18X6vVzMIfUc,192.168.1.18,54169,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/light/rgb,"245,334,334",11.0,,,,,,,,,,
1739477498.165011,C0mBQV3z4Ko7L7dVlj,192.168.1.17,52048,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/ultrasonic,284,3.0,,,,,,,,,,
1739477498.216816,Cwhk4B3Yko54LljsAl,192.168.1.11,49463,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/water,3,1.0,,,,,,,,,,
1739477498.636471,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/big,19,2.0,,,,,,,,,,
1739477498.641012,C3QYjPedokLwvR8u3,192.168.1.15,56304,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/sound/small,126,3.0,,,,,,,,,,
1739477498.645959,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/temp,23.10,5.0,,,,,,,,,,
1739477498.648407,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/humidity,20.00,5.0,,,,,,,,,,
1739477498.6506,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/bmp180/pressure,100214.00,9.0,,,,,,,,,,
1739477498.652652,Cx508xP5YmWn7nPWg,192.168.1.10,50058,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/weather/lineartemp,38,2.0,,,,,,,,,,
1739477498.806646,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/gas,119,3.0,,,,,,,,,,
1739477498.813267,CYECjY1R8zq166Bnrc,192.168.1.14,55866,192.168.1.193,1883,,,,,,,,,,,,,,,,attack_bruteforce_dictionary-telnet_edge1,attack_bruteforce_dictionary-telnet_edge1,mqtt_publish,,,,,,,,,,,,,True,True,at most once,ok,iiot/gas/alcohol,39,2.0,,,,,,,,,,
